Wind Speed,Enercon.E112.4500,Vestas.V136.3450
23.3,0.646551,0
23.31,0.644926,0
23.32,0.644926,0
23.33,0.644112,0
23.34,0.642483,0
23.35,0.641667,0
23.36,0.641667,0
23.37,0.64085,0
23.38,0.639214,0
23.39,0.639214,0
23.4,0.638395,0
23.41,0.636755,0
23.42,0.635934,0
23.43,0.635934,0
23.44,0.635112,0
23.45,0.633467,0
23.46,0.633467,0
23.47,0.632643,0
23.48,0.630992,0
23.49,0.630166,0
23.5,0.630166,0
23.51,0.629339,0
23.52,0.627684,0
23.53,0.627684,0
23.54,0.626855,0
23.55,0.626025,0
23.56,0.624364,0
23.57,0.624364,0
23.58,0.623533,0
23.59,0.621868,0
23.6,0.621034,0
23.61,0.621034,0
23.62,0.6202,0
23.63,0.61853,0
23.64,0.61853,0
23.65,0.617693,0
23.66,0.616019,0
23.67,0.615181,0
23.68,0.615181,0
23.69,0.614343,0
23.7,0.612664,0
23.71,0.612664,0
23.72,0.611823,0
23.73,0.61014,0
23.74,0.609298,0
23.75,0.609298,0
23.76,0.608455,0
23.77,0.606768,0
23.78,0.606768,0
23.79,0.605923,0
23.8,0.605078,0
23.81,0.603386,0
23.82,0.603386,0
23.83,0.602539,0
23.84,0.600844,0
23.85,0.599995,0
23.86,0.599995,0
23.87,0.599146,0
23.88,0.597446,0
23.89,0.597446,0
23.9,0.596595,0
23.91,0.594892,0
23.92,0.59404,0
23.93,0.59404,0
23.94,0.593187,0
23.95,0.59148,0
23.96,0.59148,0
23.97,0.590626,0
23.98,0.588916,0
23.99,0.58806,0
24,0.58806,0
24.01,0.587204,0
24.02,0.58549,0
24.03,0.58549,0
24.04,0.584632,0
24.05,0.583774,0
24.06,0.582056,0
24.07,0.582056,0
24.08,0.581196,0
24.09,0.579476,0
24.1,0.579476,0
24.11,0.578615,0
24.12,0.577754,0
24.13,0.57603,0
24.14,0.57603,0
24.15,0.575167,0
24.16,0.573441,0
24.17,0.573441,0
24.18,0.572577,0
24.19,0.571712,0
24.2,0.569983,0
24.21,0.569983,0
24.22,0.569117,0
24.23,0.567385,0
24.24,0.567385,0
24.25,0.566519,0
24.26,0.565651,0
24.27,0.563916,0
24.28,0.563916,0
24.29,0.563048,0
24.3,0.561311,0
24.31,0.560442,0
24.32,0.560442,0
24.33,0.559572,0
24.34,0.557832,0
24.35,0.557832,0
24.36,0.556962,0
24.37,0.556091,0
24.38,0.554348,0
24.39,0.554348,0
24.4,0.553477,0
24.41,0.551732,0
24.42,0.551732,0
24.43,0.550859,0
24.44,0.549986,0
24.45,0.54824,0
24.46,0.548239,0
24.47,0.547366,0
24.48,0.545617,0
24.49,0.545617,0
24.5,0.544742,0
24.51,0.543867,0
24.52,0.542117,0
24.53,0.542117,0
24.54,0.541241,0
24.55,0.539489,0
24.56,0.538613,0
24.57,0.538613,0
24.58,0.537736,0
24.59,0.535982,0
24.6,0.535982,0
24.61,0.535105,0
24.62,0.534227,0
24.63,0.532471,0
24.64,0.532471,0
24.65,0.531593,0
24.66,0.529836,0
24.67,0.529836,0
24.68,0.528958,0
24.69,0.528079,0
24.7,0.52632,0
24.71,0.52632,0
24.72,0.525441,0
24.73,0.523682,0
24.74,0.523682,0
24.75,0.522802,0
24.76,0.521922,0
24.77,0.520161,0
24.78,0.520161,0
24.79,0.519281,0
24.8,0.517519,0
24.81,0.516639,0
24.82,0.516639,0
24.83,0.515758,0
24.84,0.513995,0
24.85,0.513995,0
24.86,0.513114,0
24.87,0.512233,0
24.88,0.51047,0
24.89,0.51047,0
24.9,0.509588,0
24.91,0.507824,0
24.92,0.507824,0
24.93,0.506942,0
24.94,0.506061,0
24.95,0.504296,0
24.96,0.504296,0
24.97,0.503414,0
24.98,0.50165,0
24.99,0.50165,0
25,0.500768,0
25.01,0.499885,0
25.02,0.498121,0
25.03,0.498121,0
25.04,0.497238,0
25.05,0.495473,0
25.06,0.494591,0
25.07,0.494591,0
25.08,0.493708,0
25.09,0.491944,0
25.1,0.491944,0
25.11,0.491061,0
25.12,0.490179,0
25.13,0.488414,0
25.14,0.488414,0
25.15,0.487532,0
25.16,0.485767,0
25.17,0.485767,0
25.18,0.484885,0
25.19,0.484003,0
25.2,0.482239,0
25.21,0.482239,0
25.22,0.481357,0
25.23,0.479593,0
25.24,0.479593,0
25.25,0.478711,0
25.26,0.477829,0
25.27,0.476066,0
25.28,0.476066,0
25.29,0.475185,0
25.3,0.473422,0
25.31,0.472541,0
25.32,0.472541,0
25.33,0.47166,0
25.34,0.469898,0
25.35,0.469898,0
25.36,0.469017,0
25.37,0.468137,0
25.38,0.466376,0
25.39,0.466376,0
25.4,0.465496,0
25.41,0.463736,0
25.42,0.463736,0
25.43,0.462856,0
25.44,0.461977,0
25.45,0.460218,0
25.46,0.460218,0
25.47,0.459339,0
25.48,0.457581,0
25.49,0.457581,0
25.5,0.456703,0
25.51,0.455825,0
25.52,0.454069,0
25.53,0.454068,0
25.54,0.453191,0
25.55,0.451436,0
25.56,0.450559,0
25.57,0.450559,0
25.58,0.449682,0
25.59,0.447929,0
25.6,0.447929,0
25.61,0.447053,0
25.62,0.446177,0
25.63,0.444426,0
25.64,0.444426,0
25.65,0.44355,0
25.66,0.441801,0
25.67,0.441801,0
25.68,0.440926,0
25.69,0.440052,0
25.7,0.438305,0
25.71,0.438305,0
25.72,0.437431,0
25.73,0.435686,0
25.74,0.435686,0
25.75,0.434813,0
25.76,0.433941,0
25.77,0.432198,0
25.78,0.432198,0
25.79,0.431326,0
25.8,0.429585,0
25.81,0.428715,0
25.82,0.428715,0
25.83,0.427845,0
25.84,0.426106,0
25.85,0.426106,0
25.86,0.425237,0
25.87,0.424368,0
25.88,0.422632,0
25.89,0.422632,0
25.9,0.421765,0
25.91,0.420031,0
25.92,0.420031,0
25.93,0.419164,0
25.94,0.418298,0
25.95,0.416567,0
25.96,0.416567,0
25.97,0.415702,0
25.98,0.413974,0
25.99,0.413974,0
26,0.41311,0
26.01,0.412247,0
26.02,0.410522,0
26.03,0.410522,0
26.04,0.40966,0
26.05,0.407937,0
26.06,0.407076,0
26.07,0.407076,0
26.08,0.406216,0
26.09,0.404496,0
26.1,0.404496,0
26.11,0.403637,0
26.12,0.402779,0
26.13,0.401063,0
26.14,0.401063,0
26.15,0.400206,0
26.16,0.398493,0
26.17,0.398493,0
26.18,0.397637,0
26.19,0.396782,0
26.2,0.395073,0
26.21,0.395073,0
26.22,0.394219,0
26.23,0.392513,0
26.24,0.392513,0
26.25,0.391661,0
26.26,0.390809,0
26.27,0.389107,0
26.28,0.389107,0
26.29,0.388256,0
26.3,0.386558,0
26.31,0.385709,0
26.32,0.385709,0
26.33,0.384861,0
26.34,0.383166,0
26.35,0.383166,0
26.36,0.382319,0
26.37,0.381474,0
26.38,0.379783,0
26.39,0.379783,0
26.4,0.378939,0
26.41,0.377252,0
26.42,0.377252,0
26.43,0.376409,0
26.44,0.375567,0
26.45,0.373885,0
26.46,0.373885,0
26.47,0.373045,0
26.48,0.371366,0
26.49,0.371366,0
26.5,0.370528,0
26.51,0.36969,0
26.52,0.368016,0
26.53,0.368016,0
26.54,0.36718,0
26.55,0.36551,0
26.56,0.364676,0
26.57,0.364676,0
26.58,0.363842,0
26.59,0.362177,0
26.6,0.362177,0
26.61,0.361346,0
26.62,0.360515,0
26.63,0.358855,0
26.64,0.358855,0
26.65,0.358026,0
26.66,0.35637,0
26.67,0.35637,0
26.68,0.355543,0
26.69,0.354716,0
26.7,0.353066,0
26.71,0.353066,0
26.72,0.352241,0
26.73,0.350595,0
26.74,0.350595,0
26.75,0.349773,0
26.76,0.348951,0
26.77,0.34731,0
26.78,0.34731,0
26.79,0.346491,0
26.8,0.344854,0
26.81,0.344037,0
26.82,0.344037,0
26.83,0.34322,0
26.84,0.341589,0
26.85,0.341589,0
26.86,0.340775,0
26.87,0.339961,0
26.88,0.338336,0
26.89,0.338336,0
26.9,0.337525,0
26.91,0.335904,0
26.92,0.335904,0
26.93,0.335095,0
26.94,0.334286,0
26.95,0.332672,0
26.96,0.332672,0
26.97,0.331866,0
26.98,0.330256,0
26.99,0.330256,0
27,0.329452,0
27.01,0.328649,0
27.02,0.327045,0
27.03,0.327045,0
27.04,0.326245,0
27.05,0.324646,0
27.06,0.323848,0
27.07,0.323847,0
27.08,0.32305,0
27.09,0.321458,0
27.1,0.321457,0
27.11,0.320662,0
27.12,0.319868,0
27.13,0.318282,0
27.14,0.318282,0
27.15,0.31749,0
27.16,0.315909,0
27.17,0.315909,0
27.18,0.31512,0
27.19,0.314332,0
27.2,0.312757,0
27.21,0.312757,0
27.22,0.311971,0
27.23,0.310402,0
27.24,0.310402,0
27.25,0.309619,0
27.26,0.308836,0
27.27,0.307274,0
27.28,0.307274,0
27.29,0.306494,0
27.3,0.304937,0
27.31,0.30416,0
27.32,0.30416,0
27.33,0.303383,0
27.34,0.301833,0
27.35,0.301833,0
27.36,0.301059,0
27.37,0.300287,0
27.38,0.298744,0
27.39,0.298743,0
27.4,0.297973,0
27.41,0.296436,0
27.42,0.296436,0
27.43,0.295668,0
27.44,0.294902,0
27.45,0.293372,0
27.46,0.293371,0
27.47,0.292608,0
27.48,0.291083,0
27.49,0.291083,0
27.5,0.290322,0
27.51,0.289562,0
27.52,0.288044,0
27.53,0.288044,0
27.54,0.287287,0
27.55,0.285775,0
27.56,0.285021,0
27.57,0.285021,0
27.58,0.284267,0
27.59,0.282763,0
27.6,0.282763,0
27.61,0.282012,0
27.62,0.281263,0
27.63,0.279766,0
27.64,0.279766,0
27.65,0.279019,0
27.66,0.277529,0
27.67,0.277529,0
27.68,0.276785,0
27.69,0.276042,0
27.7,0.274559,0
27.71,0.274559,0
27.72,0.273819,0
27.73,0.272342,0
27.74,0.272342,0
27.75,0.271605,0
27.76,0.270869,0
27.77,0.2694,0
27.78,0.269399,0
27.79,0.268666,0
27.8,0.267203,0
27.81,0.266473,0
27.82,0.266473,0
27.83,0.265744,0
27.84,0.264289,0
27.85,0.264289,0
27.86,0.263563,0
27.87,0.262838,0
27.88,0.261391,0
27.89,0.261391,0
27.9,0.260669,0
27.91,0.259228,0
27.92,0.259228,0
27.93,0.258509,0
27.94,0.257792,0
27.95,0.256359,0
27.96,0.256359,0
27.97,0.255644,0
27.98,0.254218,0
27.99,0.254218,0
28,0.253506,0
28.01,0.252796,0
28.02,0.251378,0
28.03,0.251378,0
28.04,0.25067,0
28.05,0.249259,0
28.06,0.248555,0
28.07,0.248554,0
28.08,0.247851,0
28.09,0.246448,0
28.1,0.246448,0
28.11,0.245748,0
28.12,0.245049,0
28.13,0.243655,0
28.14,0.243654,0
28.15,0.242959,0
28.16,0.241571,0
28.17,0.24157,0
28.18,0.240878,0
28.19,0.240186,0
28.2,0.238807,0
28.21,0.238807,0
28.22,0.238119,0
28.23,0.236746,0
28.24,0.236746,0
28.25,0.236061,0
28.26,0.235377,0
28.27,0.234013,0
28.28,0.234012,0
28.29,0.233332,0
28.3,0.231974,0
28.31,0.231297,0
28.32,0.231297,0
28.33,0.230621,0
28.34,0.229272,0
28.35,0.229272,0
28.36,0.228599,0
28.37,0.227927,0
28.38,0.226587,0
28.39,0.226587,0
28.4,0.225919,0
28.41,0.224585,0
28.42,0.224585,0
28.43,0.22392,0
28.44,0.223256,0
28.45,0.221932,0
28.46,0.221932,0
28.47,0.221271,0
28.48,0.219954,0
28.49,0.219953,0
28.5,0.219296,0
28.51,0.21864,0
28.52,0.217332,0
28.53,0.217331,0
28.54,0.216679,0
28.55,0.215377,0
28.56,0.214728,0
28.57,0.214728,0
28.58,0.214079,0
28.59,0.212787,0
28.6,0.212787,0
28.61,0.212142,0
28.62,0.211499,0
28.63,0.210215,0
28.64,0.210215,0
28.65,0.209574,0
28.66,0.208298,0
28.67,0.208298,0
28.68,0.207661,0
28.69,0.207025,0
28.7,0.205758,0
28.71,0.205758,0
28.72,0.205126,0
28.73,0.203865,0
28.74,0.203865,0
28.75,0.203236,0
28.76,0.202609,0
28.77,0.201358,0
28.78,0.201357,0
28.79,0.200733,0
28.8,0.199489,0
28.81,0.198869,0
28.82,0.198868,0
28.83,0.198249,0
28.84,0.197014,0
28.85,0.197014,0
28.86,0.196398,0
28.87,0.195783,0
28.88,0.194558,0
28.89,0.194557,0
28.9,0.193946,0
28.91,0.192727,0
28.92,0.192727,0
28.93,0.19212,0
28.94,0.191513,0
28.95,0.190304,0
28.96,0.190304,0
28.97,0.189701,0
28.98,0.188498,0
28.99,0.188498,0
29,0.187899,0
29.01,0.1873,0
29.02,0.186108,0
29.03,0.186107,0
29.04,0.185513,0
29.05,0.184327,0
29.06,0.183736,0
29.07,0.183736,0
29.08,0.183146,0
29.09,0.181969,0
29.1,0.181969,0
29.11,0.181383,0
29.12,0.180798,0
29.13,0.179631,0
29.14,0.17963,0
29.15,0.179049,0
29.16,0.177889,0
29.17,0.177889,0
29.18,0.17731,0
29.19,0.176733,0
29.2,0.175583,0
29.21,0.175583,0
29.22,0.17501,0
29.23,0.173867,0
29.24,0.173866,0
29.25,0.173296,0
29.26,0.172728,0
29.27,0.171594,0
29.28,0.171594,0
29.29,0.171029,0
29.3,0.169903,0
29.31,0.169341,0
29.32,0.169341,0
29.33,0.16878,0
29.34,0.167664,0
29.35,0.167663,0
29.36,0.167107,0
29.37,0.166551,0
29.38,0.165444,0
29.39,0.165443,0
29.4,0.164891,0
29.41,0.163791,0
29.42,0.163791,0
29.43,0.163243,0
29.44,0.162695,0
29.45,0.161605,0
29.46,0.161604,0
29.47,0.161061,0
29.48,0.159977,0
29.49,0.159977,0
29.5,0.159437,0
29.51,0.158898,0
29.52,0.157824,0
29.53,0.157824,0
29.54,0.157289,0
29.55,0.156222,0
29.56,0.15569,0
29.57,0.15569,0
29.58,0.15516,0
29.59,0.154102,0
29.6,0.154102,0
29.61,0.153575,0
29.62,0.15305,0
29.63,0.152002,0
29.64,0.152002,0
29.65,0.151479,0
29.66,0.150439,0
29.67,0.150439,0
29.68,0.14992,0
29.69,0.149403,0
29.7,0.148372,0
29.71,0.148372,0
29.72,0.147858,0
29.73,0.146834,0
29.74,0.146834,0
29.75,0.146324,0
29.76,0.145815,0
29.77,0.1448,0
29.78,0.1448,0
29.79,0.144295,0
29.8,0.143287,0
29.81,0.142786,0
29.82,0.142785,0
29.83,0.142285,0
29.84,0.141287,0
29.85,0.141287,0
29.86,0.14079,0
29.87,0.140294,0
29.88,0.139306,0
29.89,0.139305,0
29.9,0.138813,0
29.91,0.137832,0
29.92,0.137832,0
29.93,0.137343,0
29.94,0.136855,0
29.95,0.135884,0
29.96,0.135883,0
29.97,0.135399,0
29.98,0.134435,0
29.99,0.134435,0
30,0.133954,0
30.01,0.133475,0
30.02,0.13252,0
30.03,0.132519,0
30.04,0.132044,0
30.05,0.131096,0
30.06,0.130623,0
30.07,0.130623,0
30.08,0.130152,0
30.09,0.129214,0
30.1,0.129213,0
30.11,0.128746,0
30.12,0.12828,0
30.13,0.12735,0
30.14,0.12735,0
30.15,0.126887,0
30.16,0.125965,0
30.17,0.125965,0
30.18,0.125505,0
30.19,0.125047,0
30.2,0.124134,0
30.21,0.124134,0
30.22,0.123679,0
30.23,0.122774,0
30.24,0.122773,0
30.25,0.122322,0
30.26,0.121872,0
30.27,0.120976,0
30.28,0.120976,0
30.29,0.120529,0
30.3,0.11964,0
30.31,0.119197,0
30.32,0.119196,0
30.33,0.118754,0
30.34,0.117874,0
30.35,0.117874,0
30.36,0.117436,0
30.37,0.116999,0
30.38,0.116127,0
30.39,0.116127,0
30.4,0.115693,0
30.41,0.114829,0
30.42,0.114829,0
30.43,0.114399,0
30.44,0.113969,0
30.45,0.113115,0
30.46,0.113114,0
30.47,0.112689,0
30.48,0.111841,0
30.49,0.11184,0
30.5,0.111418,0
30.51,0.110997,0
30.52,0.110158,0
30.53,0.110158,0
30.54,0.10974,0
30.55,0.108908,0
30.56,0.108494,0
30.57,0.108493,0
30.58,0.10808,0
30.59,0.107257,0
30.6,0.107257,0
30.61,0.106847,0
30.62,0.106439,0
30.63,0.105625,0
30.64,0.105624,0
30.65,0.105219,0
30.66,0.104412,0
30.67,0.104412,0
30.68,0.10401,0
30.69,0.103609,0
30.7,0.102811,0
30.71,0.102811,0
30.72,0.102413,0
30.73,0.101622,0
30.74,0.101622,0
30.75,0.101228,0
30.76,0.100834,0
30.77,0.100052,0
30.78,0.100052,0
30.79,0.099662,0
30.8,0.098886,0
30.81,0.0985,0
30.82,0.0985,0
30.83,0.098114,0
30.84,0.097348,0
30.85,0.097347,0
30.86,0.096965,0
30.87,0.096585,0
30.88,0.095826,0
30.89,0.095826,0
30.9,0.095449,0
30.91,0.094697,0
30.92,0.094697,0
30.93,0.094323,0
30.94,0.093949,0
30.95,0.093207,0
30.96,0.093206,0
30.97,0.092836,0
30.98,0.0921,0
30.99,0.0921,0
31,0.091733,0
31.01,0.091368,0
31.02,0.09064,0
31.03,0.09064,0
31.04,0.090277,0
31.05,0.089556,0
31.06,0.089197,0
31.07,0.089197,0
31.08,0.088839,0
31.09,0.088126,0
31.1,0.088126,0
31.11,0.087771,0
31.12,0.087418,0
31.13,0.086713,0
31.14,0.086713,0
31.15,0.086363,0
31.16,0.085665,0
31.17,0.085665,0
31.18,0.085317,0
31.19,0.084971,0
31.2,0.084282,0
31.21,0.084281,0
31.22,0.083938,0
31.23,0.083255,0
31.24,0.083255,0
31.25,0.082915,0
31.26,0.082576,0
31.27,0.081901,0
31.28,0.081901,0
31.29,0.081565,0
31.3,0.080897,0
31.31,0.080564,0
31.32,0.080564,0
31.33,0.080232,0
31.34,0.079572,0
31.35,0.079572,0
31.36,0.079243,0
31.37,0.078916,0
31.38,0.078264,0
31.39,0.078264,0
31.4,0.077939,0
31.41,0.077293,0
31.42,0.077293,0
31.43,0.076972,0
31.44,0.076651,0
31.45,0.076014,0
31.46,0.076013,0
31.47,0.075696,0
31.48,0.075064,0
31.49,0.075064,0
31.5,0.07475,0
31.51,0.074436,0
31.52,0.073813,0
31.53,0.073813,0
31.54,0.073502,0
31.55,0.072885,0
31.56,0.072578,0
31.57,0.072577,0
31.58,0.072271,0
31.59,0.071661,0
31.6,0.071661,0
31.61,0.071358,0
31.62,0.071056,0
31.63,0.070454,0
31.64,0.070453,0
31.65,0.070154,0
31.66,0.069558,0
31.67,0.069558,0
31.68,0.069261,0
31.69,0.068966,0
31.7,0.068378,0
31.71,0.068377,0
31.72,0.068085,0
31.73,0.067503,0
31.74,0.067502,0
31.75,0.067213,0
31.76,0.066924,0
31.77,0.066349,0
31.78,0.066349,0
31.79,0.066063,0
31.8,0.065495,0
31.81,0.065212,0
31.82,0.065211,0
31.83,0.064929,0
31.84,0.064368,0
31.85,0.064368,0
31.86,0.064088,0
31.87,0.06381,0
31.88,0.063257,0
31.89,0.063256,0
31.9,0.062981,0
31.91,0.062433,0
31.92,0.062433,0
31.93,0.06216,0
31.94,0.061888,0
31.95,0.061348,0
31.96,0.061347,0
31.97,0.061078,0
31.98,0.060543,0
31.99,0.060543,0
32,0.060277,0
32.01,0.060011,0
32.02,0.059484,0
32.03,0.059484,0
32.04,0.059221,0
32.05,0.058699,0
32.06,0.058698,0
32.07,0.058439,0
32.08,0.05818,0
32.09,0.057665,0
32.1,0.057664,0
32.11,0.057408,0
32.12,0.057153,0
32.13,0.056645,0
32.14,0.056645,0
32.15,0.056392,0
32.16,0.05589,0
32.17,0.055889,0
32.18,0.055639,0
32.19,0.05539,0
32.2,0.054895,0
32.21,0.054895,0
32.22,0.054648,0
32.23,0.054158,0
32.24,0.054158,0
32.25,0.053914,0
32.26,0.053671,0
32.27,0.053188,0
32.28,0.053187,0
32.29,0.052947,0
32.3,0.052469,0
32.31,0.052469,0
32.32,0.052231,0
32.33,0.051994,0
32.34,0.051523,0
32.35,0.051522,0
32.36,0.051288,0
32.37,0.051055,0
32.38,0.05059,0
32.39,0.05059,0
32.4,0.050359,0
32.41,0.0499,0
32.42,0.049899,0
32.43,0.049671,0
32.44,0.049443,0
32.45,0.04899,0
32.46,0.04899,0
32.47,0.048765,0
32.48,0.048317,0
32.49,0.048317,0
32.5,0.048094,0
32.51,0.047872,0
32.52,0.047431,0
32.53,0.047431,0
32.54,0.047212,0
32.55,0.046776,0
32.56,0.046775,0
32.57,0.046558,0
32.58,0.046342,0
32.59,0.045912,0
32.6,0.045912,0
32.61,0.045698,0
32.62,0.045486,0
32.63,0.045062,0
32.64,0.045062,0
32.65,0.044851,0
32.66,0.044433,0
32.67,0.044432,0
32.68,0.044224,0
32.69,0.044017,0
32.7,0.043604,0
32.71,0.043604,0
32.72,0.043399,0
32.73,0.042991,0
32.74,0.042991,0
32.75,0.042788,0
32.76,0.042586,0
32.77,0.042185,0
32.78,0.042185,0
32.79,0.041985,0
32.8,0.041588,0
32.81,0.041588,0
32.82,0.041391,0
32.83,0.041194,0
32.84,0.040803,0
32.85,0.040803,0
32.86,0.040609,0
32.87,0.040415,0
32.88,0.04003,0
32.89,0.04003,0
32.9,0.039839,0
32.91,0.039459,0
32.92,0.039458,0
32.93,0.039269,0
32.94,0.039081,0
32.95,0.038706,0
32.96,0.038706,0
32.97,0.03852,0
32.98,0.03815,0
32.99,0.03815,0
33,0.037966,0
33.01,0.037782,0
33.02,0.037418,0
33.03,0.037418,0
33.04,0.037237,0
33.05,0.036877,0
33.06,0.036877,0
33.07,0.036698,0
33.08,0.036519,0
33.09,0.036165,0
33.1,0.036165,0
33.11,0.035989,0
33.12,0.035814,0
33.13,0.035465,0
33.14,0.035465,0
33.15,0.035291,0
33.16,0.034947,0
33.17,0.034947,0
33.18,0.034775,0
33.19,0.034605,0
33.2,0.034266,0
33.21,0.034266,0
33.22,0.034097,0
33.23,0.033762,0
33.24,0.033762,0
33.25,0.033596,0
33.26,0.03343,0
33.27,0.0331,0
33.28,0.0331,0
33.29,0.032936,0
33.3,0.032611,0
33.31,0.032611,0
33.32,0.032449,0
33.33,0.032288,0
33.34,0.031968,0
33.35,0.031967,0
33.36,0.031808,0
33.37,0.03165,0
33.38,0.031335,0
33.39,0.031335,0
33.4,0.031178,0
33.41,0.030867,0
33.42,0.030867,0
33.43,0.030712,0
33.44,0.030558,0
33.45,0.030253,0
33.46,0.030252,0
33.47,0.0301,0
33.48,0.029798,0
33.49,0.029798,0
33.5,0.029648,0
33.51,0.029498,0
33.52,0.029201,0
33.53,0.029201,0
33.54,0.029053,0
33.55,0.02876,0
33.56,0.02876,0
33.57,0.028614,0
33.58,0.028469,0
33.59,0.02818,0
33.6,0.02818,0
33.61,0.028037,0
33.62,0.027894,0
33.63,0.027611,0
33.64,0.02761,0
33.65,0.027469,0
33.66,0.02719,0
33.67,0.027189,0
33.68,0.02705,0
33.69,0.026912,0
33.7,0.026636,0
33.71,0.026636,0
33.72,0.026499,0
33.73,0.026228,0
33.74,0.026228,0
33.75,0.026092,0
33.76,0.025958,0
33.77,0.025691,0
33.78,0.025691,0
33.79,0.025558,0
33.8,0.025295,0
33.81,0.025294,0
33.82,0.025163,0
33.83,0.025033,0
33.84,0.024774,0
33.85,0.024774,0
33.86,0.024645,0
33.87,0.024517,0
33.88,0.024262,0
33.89,0.024262,0
33.9,0.024136,0
33.91,0.023885,0
33.92,0.023884,0
33.93,0.023759,0
33.94,0.023635,0
33.95,0.023388,0
33.96,0.023388,0
33.97,0.023265,0
33.98,0.023022,0
33.99,0.023022,0
34,0.022901,0
34.01,0.02278,0
34.02,0.022541,0
34.03,0.022541,0
34.04,0.022422,0
34.05,0.022186,0
34.06,0.022185,0
34.07,0.022068,0
34.08,0.021951,0
34.09,0.02172,0
34.1,0.021719,0
34.11,0.021604,0
34.12,0.02149,0
34.13,0.021262,0
34.14,0.021261,0
34.15,0.021148,0
34.16,0.020923,0
34.17,0.020923,0
34.18,0.020811,0
34.19,0.020701,0
34.2,0.02048,0
34.21,0.020479,0
34.22,0.02037,0
34.23,0.020152,0
34.24,0.020152,0
34.25,0.020044,0
34.26,0.019936,0
34.27,0.019722,0
34.28,0.019722,0
34.29,0.019616,0
34.3,0.019405,0
34.31,0.019405,0
34.32,0.0193,0
34.33,0.019196,0
34.34,0.018989,0
34.35,0.018989,0
34.36,0.018886,0
34.37,0.018784,0
34.38,0.01858,0
34.39,0.01858,0
34.4,0.018479,0
34.41,0.018279,0
34.42,0.018279,0
34.43,0.018179,0
34.44,0.01808,0
34.45,0.017883,0
34.46,0.017883,0
34.47,0.017785,0
34.48,0.017591,0
34.49,0.017591,0
34.5,0.017495,0
34.51,0.017399,0
34.52,0.017209,0
34.53,0.017208,0
34.54,0.017114,0
34.55,0.016926,0
34.56,0.016926,0
34.57,0.016832,0
34.58,0.01674,0
34.59,0.016556,0
34.6,0.016555,0
34.61,0.016464,0
34.62,0.016373,0
34.63,0.016192,0
34.64,0.016192,0
34.65,0.016102,0
34.66,0.015924,0
34.67,0.015924,0
34.68,0.015835,0
34.69,0.015747,0
34.7,0.015572,0
34.71,0.015572,0
34.72,0.015485,0
34.73,0.015313,0
34.74,0.015313,0
34.75,0.015227,0
34.76,0.015142,0
34.77,0.014973,0
34.78,0.014973,0
34.79,0.014889,0
34.8,0.014722,0
34.81,0.014722,0
34.82,0.014639,0
34.83,0.014557,0
34.84,0.014394,0
34.85,0.014393,0
34.86,0.014312,0
34.87,0.014232,0
34.88,0.014071,0
34.89,0.014071,0
34.9,0.013991,0
34.91,0.013834,0
34.92,0.013833,0
34.93,0.013755,0
34.94,0.013677,0
34.95,0.013522,0
34.96,0.013522,0
34.97,0.013445,0
34.98,0.013293,0
34.99,0.013292,0
35,0.013216,0
35.01,0.013141,0
35.02,0.012992,0
35.03,0.012991,0
35.04,0.012917,0
35.05,0.01277,0
35.06,0.012769,0
35.07,0.012696,0
35.08,0.012623,0
35.09,0.012479,0
35.1,0.012479,0
35.11,0.012407,0
35.12,0.012336,0
35.13,0.012194,0
35.14,0.012194,0
35.15,0.012123,0
35.16,0.011984,0
35.17,0.011984,0
35.18,0.011914,0
35.19,0.011846,0
35.2,0.011709,0
35.21,0.011709,0
35.22,0.011641,0
35.23,0.011506,0
35.24,0.011506,0
35.25,0.011439,0
35.26,0.011372,0
35.27,0.01124,0
35.28,0.01124,0
35.29,0.011175,0
35.3,0.011045,0
35.31,0.011044,0
35.32,0.01098,0
35.33,0.010916,0
35.34,0.010788,0
35.35,0.010788,0
35.36,0.010725,0
35.37,0.010662,0
35.38,0.010537,0
35.39,0.010537,0
35.4,0.010475,0
35.41,0.010352,0
35.42,0.010352,0
35.43,0.010291,0
35.44,0.01023,0
35.45,0.01011,0
35.46,0.01011,0
35.47,0.01005,0
35.48,0.009931,0
35.49,0.009931,0
35.5,0.009872,0
35.51,0.009814,0
35.52,0.009698,0
35.53,0.009697,0
35.54,0.00964,0
35.55,0.009526,0
35.56,0.009525,0
35.57,0.009468,0
35.58,0.009412,0
35.59,0.0093,0
35.6,0.0093,0
35.61,0.009244,0
35.62,0.009189,0
35.63,0.009079,0
35.64,0.009079,0
35.65,0.009025,0
35.66,0.008917,0
35.67,0.008917,0
35.68,0.008863,0
35.69,0.00881,0
35.7,0.008704,0
35.71,0.008704,0
35.72,0.008651,0
35.73,0.008548,0
35.74,0.008547,0
35.75,0.008496,0
35.76,0.008444,0
35.77,0.008343,0
35.78,0.008342,0
35.79,0.008292,0
35.8,0.008192,0
35.81,0.008191,0
35.82,0.008142,0
35.83,0.008092,0
35.84,0.007994,0
35.85,0.007994,0
35.86,0.007945,0
35.87,0.007897,0
35.88,0.007801,0
35.89,0.007801,0
35.9,0.007753,0
35.91,0.007659,0
35.92,0.007658,0
35.93,0.007611,0
35.94,0.007565,0
35.95,0.007472,0
35.96,0.007472,0
35.97,0.007426,0
35.98,0.007335,0
35.99,0.007335,0
36,0.00729,0
36.01,0.007245,0
